hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name
City Hotel,0,0,2017,August,35,28,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,29/8/2017,Shirley Juarez
City Hotel,0,311,2017,August,35,28,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,89.1,0,0,Check-Out,29/8/2017,Jesus Lin
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Sandra Schroeder
City Hotel,0,0,2017,August,35,29,0,1,2,3,0,BB,GBR,Offline TA/TO,TA/TO,1,0,0,G,G,3,No Deposit,229,NULL,0,Group,270,0,1,Check-Out,30/8/2017,Jason Gilmore
City Hotel,0,58,2017,August,34,24,2,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,150.33,1,0,Check-Out,29/8/2017,Elizabeth Hughes
City Hotel,0,219,2017,August,34,25,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,29/8/2017,Danielle Martin
City Hotel,0,219,2017,August,34,25,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,1,Check-Out,29/8/2017,John Norris
City Hotel,0,10,2017,August,35,27,2,0,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.5,0,2,Check-Out,29/8/2017,Luke Mitchell
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,George Mendoza
City Hotel,0,224,2017,August,34,24,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,127.8,0,2,Check-Out,29/8/2017,Michael Reid
City Hotel,0,221,2017,August,34,26,2,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,198,0,1,Check-Out,29/8/2017,Taylor Kane
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Derek Villegas
City Hotel,0,269,2017,August,34,22,2,5,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Check-Out,29/8/2017,Christopher Carlson
City Hotel,0,269,2017,August,34,22,2,5,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Check-Out,29/8/2017,David Howard
City Hotel,0,180,2017,August,35,27,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,1,Check-Out,29/8/2017,Joyce Smith MD
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Anna Moon
City Hotel,0,195,2017,August,33,17,4,8,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,118.43,0,1,Check-Out,29/8/2017,Jennifer Booth
City Hotel,0,0,2017,August,35,28,1,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,29/8/2017,James Johnson
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Gregory Wright
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Shelby Gutierrez
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Ashley Weber
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Joshua White
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Jasmine Martin
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Paula Sharp
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Mr. Trevor Hines MD
City Hotel,0,21,2017,August,35,28,1,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,149,0,1,Check-Out,29/8/2017,Jessica Garza
City Hotel,0,14,2017,August,34,24,2,3,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,165.6,0,2,Check-Out,29/8/2017,Elizabeth Simpson
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Emily Miller
City Hotel,0,200,2017,August,34,25,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,0,Check-Out,29/8/2017,Richard Powers
City Hotel,0,289,2017,August,34,26,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,107.1,0,2,Check-Out,29/8/2017,Mrs. Courtney Dunlap
City Hotel,0,289,2017,August,34,26,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,107.1,0,2,Check-Out,29/8/2017,Evelyn Shepherd
City Hotel,0,16,2017,August,34,26,2,1,2,0,1,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,126,0,2,Check-Out,29/8/2017,Tyler Hughes
City Hotel,0,26,2017,August,35,27,2,0,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,143.5,0,2,Check-Out,29/8/2017,Sarah Anderson
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,John Simmons
City Hotel,0,10,2017,August,35,27,2,0,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NULL,0,Transient,214.5,0,1,Check-Out,29/8/2017,Jenny Collier
City Hotel,0,518,2017,August,34,26,2,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,229,NULL,0,Transient-Party,0,0,0,Check-Out,29/8/2017,Jessica Miller
City Hotel,0,189,2017,August,35,27,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,114,0,1,Check-Out,29/8/2017,Bobby Jenkins
City Hotel,0,15,2017,August,34,25,2,2,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,132.53,0,2,Check-Out,29/8/2017,Russell Huff
City Hotel,0,14,2017,August,34,24,2,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.6,0,1,Check-Out,29/8/2017,Erin Little
City Hotel,0,0,2017,August,35,28,1,0,2,1,1,BB,PRT,Direct,Direct,0,0,0,D,D,2,No Deposit,14,NULL,0,Transient,150,0,0,Check-Out,29/8/2017,Suzanne Thompson
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,AUS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Ronald Morgan
City Hotel,0,267,2017,August,34,25,2,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,166.5,0,2,Check-Out,29/8/2017,Jeffrey Johnson
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Taylor Hill
City Hotel,0,16,2017,August,34,26,2,1,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,90.4,0,1,Check-Out,29/8/2017,Ann Harrison
City Hotel,0,518,2017,August,34,26,2,1,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,29/8/2017,Evan Hunt
City Hotel,0,179,2017,August,34,23,2,5,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,160.2,0,0,Check-Out,30/8/2017,Austin Jensen
City Hotel,0,43,2017,August,35,29,0,1,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,210,0,1,Check-Out,30/8/2017,David Miller
City Hotel,0,8,2017,August,34,25,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,115.37,0,1,Check-Out,30/8/2017,Kenneth Pittman
City Hotel,0,40,2017,August,35,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,139.4,0,1,Check-Out,30/8/2017,Thomas Bradford
City Hotel,0,189,2017,August,35,28,1,1,3,0,0,HB,RUS,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,187.2,0,0,Check-Out,30/8/2017,April Davidson
City Hotel,0,39,2017,August,35,28,1,1,1,0,0,BB,DEU,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,451,0,Transient,95,0,0,Check-Out,30/8/2017,Barbara Mitchell
City Hotel,0,1,2017,August,35,29,0,1,1,0,0,BB,DEU,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,451,0,Transient,95,0,0,Check-Out,30/8/2017,Michelle Green
City Hotel,0,40,2017,August,35,29,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,451,0,Transient,95,0,0,Check-Out,30/8/2017,Pamela Mendoza
City Hotel,0,202,2017,August,34,26,2,2,1,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117,0,0,Check-Out,30/8/2017,Eddie Cole
City Hotel,0,240,2017,August,35,28,1,1,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,135,0,3,Check-Out,30/8/2017,Lisa Hubbard
City Hotel,0,40,2017,August,35,29,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,451,0,Transient,95,0,0,Check-Out,30/8/2017,Elizabeth Kramer
City Hotel,0,40,2017,August,35,29,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,451,0,Transient,95,0,0,Check-Out,30/8/2017,Michelle Murphy
City Hotel,0,0,2017,August,35,29,0,1,1,0,0,BB,PRT,Complementary,Corporate,0,0,0,A,A,0,No Deposit,NULL,72,0,Transient,0,0,2,Check-Out,30/8/2017,Joseph Anderson
City Hotel,0,181,2017,August,35,27,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,30/8/2017,Sarah Mcknight
City Hotel,0,130,2017,August,34,23,2,5,2,2,0,HB,FRA,Direct,Direct,0,0,0,G,G,0,No Deposit,14,NULL,0,Transient,300,0,1,Check-Out,30/8/2017,Maria Hensley
City Hotel,0,61,2017,August,35,28,1,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,394,NULL,0,Transient,121.1,0,0,Check-Out,30/8/2017,Cole Martinez
City Hotel,0,209,2017,August,34,26,2,2,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,162,0,0,Check-Out,30/8/2017,Sonya Young
City Hotel,0,278,2017,August,34,25,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,89.1,0,1,Check-Out,30/8/2017,Robert Jones
City Hotel,0,278,2017,August,34,25,2,3,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,89.1,0,2,Check-Out,30/8/2017,Jonathan Molina
City Hotel,0,146,2017,August,35,28,1,1,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,195,0,1,Check-Out,30/8/2017,Roger Gonzalez
City Hotel,0,19,2017,August,35,29,0,1,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,30/8/2017,Tina Velez
City Hotel,0,19,2017,August,35,29,0,1,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,30/8/2017,Holly Mccarthy
City Hotel,0,19,2017,August,35,29,0,1,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,30/8/2017,Samuel Stephens
City Hotel,0,4,2017,August,35,28,1,1,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,219,0,2,Check-Out,30/8/2017,Elaine Foster
City Hotel,0,223,2017,August,34,23,2,5,3,0,0,HB,AUT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,83,NULL,0,Transient,154.7,0,1,Check-Out,30/8/2017,Matthew Jones
City Hotel,0,0,2017,August,35,29,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,0,Check-Out,30/8/2017,Raymond Smith
City Hotel,0,0,2017,August,34,23,2,5,2,0,0,HB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,394,NULL,0,Transient,112.1,0,0,Check-Out,30/8/2017,Mark Barnes
City Hotel,0,6,2017,August,35,27,2,1,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,196.33,0,2,Check-Out,30/8/2017,Lindsey Freeman
City Hotel,0,52,2017,August,35,27,2,1,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,258,1,2,Check-Out,30/8/2017,Gina Morales
City Hotel,0,190,2017,August,35,27,2,1,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,162,0,2,Check-Out,30/8/2017,Aaron Mcdonald
City Hotel,0,216,2017,August,34,26,2,2,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,93.6,0,0,Check-Out,30/8/2017,Michelle Stevens
City Hotel,0,323,2017,August,35,29,0,1,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,125.1,0,2,Check-Out,30/8/2017,Corey Sanchez
City Hotel,0,5,2017,August,35,29,0,1,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,259,0,0,Check-Out,30/8/2017,Rebecca Parsons
City Hotel,0,189,2017,August,35,27,2,1,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,99,0,0,Check-Out,30/8/2017,Susan Sullivan
City Hotel,0,39,2017,August,35,29,0,1,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,9,NULL,0,Transient,170,0,1,Check-Out,30/8/2017,Angel Stewart
City Hotel,0,13,2017,August,34,26,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,157.25,0,1,Check-Out,30/8/2017,Virginia Bradshaw
City Hotel,0,457,2017,August,34,25,2,3,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,30/8/2017,Leslie Sanchez
City Hotel,0,43,2017,August,35,29,0,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,140,0,1,Check-Out,30/8/2017,Beverly Taylor
City Hotel,0,196,2017,August,34,26,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,3,Check-Out,30/8/2017,Jorge Cunningham
City Hotel,0,0,2017,August,35,29,0,1,2,2,0,BB,NLD,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,270,0,0,Check-Out,30/8/2017,Samantha Mccoy
City Hotel,0,29,2017,August,35,27,2,1,2,2,0,BB,LUX,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,233,0,0,Check-Out,30/8/2017,Mark Ray
City Hotel,0,22,2017,August,35,30,0,3,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,F,G,1,No Deposit,9,NULL,0,Transient,61.8,0,0,Check-Out,2/9/2017,Aaron Hernandez
City Hotel,0,184,2017,August,35,29,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Check-Out,31/8/2017,Daniel Caldwell
City Hotel,0,214,2017,August,35,27,2,2,3,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,115,0,0,Check-Out,31/8/2017,Elizabeth Brown
City Hotel,0,183,2017,August,35,28,1,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,31/8/2017,Taylor Adkins
City Hotel,0,31,2017,August,35,28,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170,0,1,Check-Out,31/8/2017,Devin Taylor
City Hotel,0,180,2017,August,34,25,2,4,3,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,222.3,1,0,Check-Out,31/8/2017,Janet Williams
City Hotel,0,82,2017,August,35,27,2,2,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,89.1,0,0,Check-Out,31/8/2017,Johnathan Duncan
City Hotel,0,82,2017,August,35,28,1,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,10,NULL,0,Transient,125,0,0,Check-Out,31/8/2017,Michelle Moore
City Hotel,0,205,2017,August,35,29,0,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,5,Check-Out,31/8/2017,John Rogers
City Hotel,0,171,2017,August,34,22,2,7,2,1,0,BB,ITA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,180,0,1,Check-Out,31/8/2017,Brent Vazquez
City Hotel,0,281,2017,August,35,27,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,107.1,0,2,Check-Out,31/8/2017,Elijah Price
City Hotel,0,95,2017,August,34,24,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,79,NULL,0,Transient,127.45,0,0,Check-Out,31/8/2017,Scott Brown
City Hotel,0,100,2017,August,35,27,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,89.1,0,1,Check-Out,31/8/2017,Marissa Alvarado
City Hotel,0,0,2017,August,35,30,0,1,1,0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,140,0,0,Check-Out,31/8/2017,Breanna Johnson
City Hotel,0,232,2017,August,34,26,2,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,7,No Deposit,9,NULL,0,Transient,119,0,0,Check-Out,31/8/2017,Jonathan Mitchell
City Hotel,0,232,2017,August,34,26,2,3,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NULL,0,Transient,157.25,0,0,Check-Out,31/8/2017,Linda Williams
City Hotel,0,208,2017,August,35,28,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,80.1,0,1,Check-Out,31/8/2017,Mark Edwards
City Hotel,0,186,2017,August,35,31,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,12,0,2,Check-Out,3/9/2017,James Williams
City Hotel,0,205,2017,August,35,29,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,2,Check-Out,31/8/2017,William Herrera
City Hotel,0,147,2017,August,34,24,2,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,NULL,0,Transient,140.4,0,0,Check-Out,31/8/2017,William Flores
City Hotel,0,95,2017,August,35,29,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,89,NULL,0,Transient,95.76,0,0,Check-Out,31/8/2017,Carol Frye
City Hotel,0,175,2017,August,35,27,2,2,1,2,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,175.5,0,1,Check-Out,31/8/2017,Cassandra Eaton
City Hotel,0,19,2017,August,35,29,0,2,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,140,0,0,Check-Out,31/8/2017,Daniel Ryan
City Hotel,0,5,2017,August,35,29,0,2,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,4,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,31/8/2017,Isaac Walker
City Hotel,0,3,2017,August,35,28,1,2,1,0,0,SC,LBN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,31/8/2017,Amy Phillips
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Diane Campbell
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Dr. Jerry Frazier Jr.
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Jason Myers
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Paul Travis
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Teresa Hudson
City Hotel,0,209,2017,August,35,28,1,3,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,NULL,0,Transient,99,0,0,Check-Out,1/9/2017,Jorge Ward
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Meredith Fleming
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Michelle Cabrera
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,1,Check-Out,1/9/2017,Michael Lewis
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Chad Young
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Richard Thornton
City Hotel,0,113,2017,August,35,27,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NULL,0,Transient,185,0,2,Check-Out,1/9/2017,David Velez
City Hotel,0,97,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Jason Scott
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Nathan Butler
City Hotel,0,97,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Willie Dougherty
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Kristen Stanton
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,1,No Deposit,19,NULL,0,Transient-Party,104,0,1,Check-Out,1/9/2017,Linda Gutierrez
City Hotel,0,213,2017,August,35,28,1,3,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19,NULL,0,Transient-Party,104,0,0,Check-Out,1/9/2017,Melissa George
